Entry No_;G_L Account No_;Posting Date;Document Type;Amount;Global Dimension 1 Code;Source Code;System-Created Entry;Prior-Year Entry;Job No_;Quantity;VAT Amount;Business Unit Code;Reason Code;Gen_ Posting Type;Gen_ Bus_ Posting Group;Bal_ Account Type;Transaction No_;Debit Amount;Credit Amount;Document Date;Source Type;Tax Area Code;Tax Liable;Tax Group Code;Use Tax;VAT Bus_ Posting Group;VAT Prod_ Posting Group;Additional-Currency Amount;Add_-Currency Debit Amount;Add_-Currency Credit Amount;Close Income Statement Dim_ ID;IC Partner Code;Reversed;Reversed by Entry No_;Reversed Entry No_;Dimension Set ID;Prod_ Order No_;FA Entry Type;FA Entry No_;New G_L Account No_;Old G_L Account No_;Updated;Period Trans_ No_;Cost Entry No_;Description_
82389;621000000;01/02/2023;2;1000;04-Comercial;Compras;1;0;;0;210;;;1;NACION347;0;14455;1000;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
82394;621000000;01/03/2023;2;1000;05-RRHH;Compras;1;0;;0;210;;;1;NACION347;0;14456;1000;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
88647;621000000;01/04/2023;2;1000;06-Empresa;Compras;1;0;;0;210;;;1;NACION347;0;15642;1000;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
88652;621000000;01/05/2023;2;1000;02-Operaciones;Compras;1;0;;0;210;;;1;NACION347;0;15643;1000;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
88657;621000000;01/06/2023;2;1000;02-Operaciones;Compras;1;0;;0;210;;;1;NACION347;0;15644;1000;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
93848;621000000;01/07/2023;2;1000;03-Finanzas;Compras;1;0;;0;210;;;1;NACION347;0;16597;1000;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
93853;621000000;01/08/2023;2;1000;04-Comercial;Compras;1;0;;0;210;;;1;NACION347;0;16598;1000;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
93858;621000000;01/09/2023;2;1000;05-RRHH;Compras;1;0;;0;210;;;1;NACION347;0;16599;1000;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
97368;621000000;01/10/2023;2;1000;06-Empresa;Compras;1;0;;0;210;;;1;NACION347;0;17250;1000;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
94320;621000000;03/10/2023;2;150;02-Operaciones;Compras;1;0;;0;31,5;;;1;NACIONAL;0;16691;150;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
97373;621000000;01/11/2023;2;1000;02-Operaciones;Compras;1;0;;0;210;;;1;NACION347;0;17251;1000;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
97378;621000000;01/12/2023;2;1000;03-Finanzas;Compras;1;0;;0;210;;;1;NACION347;0;17252;1000;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
105718;621000000;31/12/2023;0;-12150;04-Comercial;Asiento de regularización;1;1;;0;0;;;0;;0;18792;0;12150;59:59,0;0;;0;;0;;;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Asiento de regularización
2563;621000001;30/11/2019;2;744;05-RRHH;Compras;1;0;;0;119,04;;;1;NACIONAL;0;397;744;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
2569;621000001;30/11/2019;2;152;06-Empresa;Compras;1;0;;0;24,32;;;1;NACIONAL;0;399;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
28391;621000001;31/12/2019;0;-0,03;02-Operaciones;Diario general 2;0;0;;0;0;;;0;;0;4886;0;0,03;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
37569;621000001;31/12/2019;0;-1047,97;02-Operaciones;Asiento de regularización;1;1;;0;0;;;0;;0;6441;0;1047,97;59:59,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Asiento de regularización
3304;621000001;31/12/2019;2;152;03-Finanzas;Compras;1;0;;0;24,32;;;1;NACIONAL;0;563;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
7954;621000001;25/02/2020;2;152;04-Comercial;Compras;1;0;;0;24,32;;;1;NACIONAL;0;1464;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
7957;621000001;25/02/2020;2;152;05-RRHH;Compras;1;0;;0;24,32;;;1;NACIONAL;0;1465;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
10698;621000001;01/04/2020;2;152;06-Empresa;Compras;1;0;;0;24,32;;;1;NACIONAL;0;1937;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
13024;621000001;03/05/2020;2;152;02-Operaciones;Compras;1;0;;0;24,32;;;1;NACIONAL;0;2335;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
17571;621000001;01/07/2020;2;152;02-Operaciones;Compras;1;0;;0;24,32;;;1;NACIONAL;0;3109;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
20811;621000001;30/07/2020;2;152;03-Finanzas;Compras;1;0;;0;27,36;;;1;NACIONAL;0;3598;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
21772;621000001;12/08/2020;2;152;04-Comercial;Compras;1;0;;0;27,36;;;1;NACIONAL;0;3759;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
23442;621000001;01/09/2020;2;152;05-RRHH;Compras;1;0;;0;27,36;;;1;NACIONAL;0;4044;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
25835;621000001;07/10/2020;2;152;06-Empresa;Compras;1;0;;0;27,36;;;1;NACIONAL;0;4441;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
29461;621000001;29/11/2020;2;152;02-Operaciones;Compras;1;0;;0;27,36;;;1;NACIONAL;0;5022;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
30221;621000001;13/12/2020;2;152;02-Operaciones;Compras;1;0;;0;27,36;;;1;NACIONAL;0;5167;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
38626;621000001;31/12/2020;0;-1672;03-Finanzas;Asiento de regularización;1;1;;0;0;;;0;;0;6649;0;1672;59:59,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Asiento de regularización
36290;621000001;16/03/2021;2;456;04-Comercial;Compras;1;0;;0;82,08;;;1;NACIONAL;0;6243;456;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
38979;621000001;15/04/2021;2;152;05-RRHH;Compras;1;0;;0;27,36;;;1;NACIONAL;0;6694;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
40081;621000001;09/05/2021;2;152;06-Empresa;Compras;1;0;;0;27,36;;;1;NACIONAL;0;6896;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
44328;621000001;30/06/2021;2;152;02-Operaciones;Compras;1;0;;0;27,36;;;1;NACIONAL;0;7652;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
45650;621000001;29/07/2021;2;152;02-Operaciones;Compras;1;0;;0;27,36;;;1;NACIONAL;0;7872;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
48293;621000001;29/08/2021;2;152;03-Finanzas;Compras;1;0;;0;27,36;;;1;NACIONAL;0;8320;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
49910;621000001;30/09/2021;2;152;04-Comercial;Compras;1;0;;0;27,36;;;1;NACIONAL;0;8594;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
51527;621000001;28/10/2021;2;152;05-RRHH;Compras;1;0;;0;27,36;;;1;NACIONAL;0;8878;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
53824;621000001;30/11/2021;2;152;06-Empresa;Compras;1;0;;0;27,36;;;1;NACIONAL;0;9332;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
55271;621000001;28/12/2021;2;152;02-Operaciones;Compras;1;0;;0;27,36;;;1;NACIONAL;0;9627;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
61416;621000001;31/12/2021;0;-1824;02-Operaciones;Asiento de regularización;1;1;;0;0;;;0;;0;10765;0;1824;59:59,0;0;;0;;0;;;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Asiento de regularización
56574;621000001;27/01/2022;2;152;03-Finanzas;Compras;1;0;;0;27,36;;;1;NACIONAL;0;9891;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
58129;621000001;28/02/2022;2;152;04-Comercial;Compras;1;0;;0;27,36;;;1;NACIONAL;0;10177;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
60290;621000001;01/04/2022;2;152;05-RRHH;Compras;1;0;;0;27,36;;;1;NACIONAL;0;10566;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
61124;621000001;27/04/2022;2;152;06-Empresa;Compras;1;0;;0;27,36;;;1;NACIONAL;0;10736;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
63803;621000001;30/05/2022;2;152;02-Operaciones;Compras;1;0;;0;27,36;;;1;NACIONAL;0;11155;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
65296;621000001;29/06/2022;2;152;02-Operaciones;Compras;1;0;;0;27,36;;;1;NACIONAL;0;11423;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
67888;621000001;31/07/2022;2;152;03-Finanzas;Compras;1;0;;0;27,36;;;1;NACIONAL;0;11881;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
69794;621000001;30/08/2022;2;152;04-Comercial;Compras;1;0;;0;27,36;;;1;NACIONAL;0;12202;152;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
71749;621000001;28/09/2022;2;152;05-RRHH;Compras;1;0;;0;31,92;;;1;NACIONAL;0;12554;152;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
73438;621000001;31/10/2022;2;152;06-Empresa;Compras;1;0;;0;31,92;;;1;NACIONAL;0;12840;152;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
75291;621000001;30/11/2022;2;152;02-Operaciones;Compras;1;0;;0;31,92;;;1;NACIONAL;0;13166;152;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
77166;621000001;28/12/2022;2;152;02-Operaciones;Compras;1;0;;0;31,92;;;1;NACIONAL;0;13503;152;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
97966;621000001;31/12/2022;0;-1824;03-Finanzas;Asiento de regularización;1;1;;0;0;;;0;;0;17334;0;1824;59:59,0;0;;0;;0;;;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Asiento de regularización
78693;621000001;31/01/2023;2;152,6;04-Comercial;Compras;1;0;;0;32,05;;;1;NACIONAL;0;13777;152,6;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
80944;621000001;28/02/2023;2;152,6;05-RRHH;Compras;1;0;;0;32,05;;;1;NACIONAL;0;14209;152,6;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
82310;621000001;27/03/2023;2;152,6;06-Empresa;Compras;1;0;;0;32,05;;;1;NACIONAL;0;14436;152,6;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
84778;621000001;30/04/2023;2;152,6;02-Operaciones;Compras;1;0;;0;32,05;;;1;NACIONAL;0;14891;152,6;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
86390;621000001;20/05/2023;2;152,6;02-Operaciones;Compras;1;0;;0;32,05;;;1;NACIONAL;0;15217;152,6;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
86900;621000001;03/06/2023;2;152,6;03-Finanzas;Compras;1;0;;0;32,05;;;1;NACIONAL;0;15317;152,6;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
89897;621000001;05/07/2023;2;152,6;04-Comercial;Compras;1;0;;0;32,05;;;1;NACIONAL;0;15867;152,6;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
105719;621000001;31/12/2023;0;-2003,2;05-RRHH;Asiento de regularización;1;1;;0;0;;;0;;0;18792;0;2003,2;59:59,0;0;;0;;0;;;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Asiento de regularización
100141;621000001;31/12/2023;2;748;06-Empresa;Compras;1;0;;0;157,08;;;1;NACIONAL;0;17712;748;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
100144;621000001;31/12/2023;2;187;02-Operaciones;Compras;1;0;;0;39,27;;;1;NACIONAL;0;17713;187;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
101589;621000001;31/01/2024;2;187;02-Operaciones;Compras;1;0;;0;39,27;;;1;NACIONAL;0;17995;187;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
102830;621000001;28/02/2024;2;187;03-Finanzas;Compras;1;0;;0;39,27;;;1;NACIONAL;0;18239;187;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
104572;621000001;31/03/2024;2;187;04-Comercial;Compras;1;0;;0;39,27;;;1;NACIONAL;0;18544;187;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
106705;621000001;30/04/2024;2;187;05-RRHH;Compras;1;0;;0;39,27;;;1;NACIONAL;0;18940;187;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
108781;621000001;31/05/2024;2;187;06-Empresa;Compras;1;0;;0;39,27;;;1;NACIONAL;0;19304;187;0;00:00,0;2;;0;;0;NACIONAL;21;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
641;622000000;26/11/2019;0;635,99;02-Operaciones;;0;0;;0;0;;;0;;0;5;635,99;0;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
3081;622000000;21/12/2019;2;30;02-Operaciones;Compras;1;0;;0;4,8;;;1;NACIONAL;0;511;30;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;96;;0;0;;;0;0;0;Descrip*******************
37570;622000000;31/12/2019;0;-673,91;02-Operaciones;Asiento de regularización;1;1;;0;0;;;0;;0;6441;0;673,91;59:59,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Asiento de regularización
28392;622000000;31/12/2019;0;7,92;02-Operaciones;Diario general 2;0;0;;0;0;;;0;;0;4886;7,92;0;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
4459;622000000;31/01/2020;2;8,62;02-Operaciones;Compras;1;0;;0;1,38;;;1;NACIONAL;0;748;8,62;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;96;;0;0;;;0;0;0;Descrip*******************
6852;622000000;15/02/2020;2;198,07;06-Empresa;Compras;1;0;;0;31,69;;;1;NACIONAL;0;1231;198,07;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
10385;622000000;31/03/2020;2;17,24;02-Operaciones;Compras;1;0;;0;2,75;;;1;NACIONAL;0;1865;17,24;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
12575;622000000;30/04/2020;2;130,26;02-Operaciones;Compras;1;0;;0;20,84;;;1;NACIONAL;0;2239;130,26;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
14895;622000000;19/05/2020;2;247,88;03-Finanzas;Compras;1;0;;0;31,73;;;1;NACIONAL;0;2629;247,88;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
15011;622000000;27/05/2020;3;-247,88;04-Comercial;Compras;1;0;;0;-31,73;;;1;NACIONAL;0;2650;0;247,88;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
15219;622000000;01/06/2020;2;1726,5;05-RRHH;Compras;1;0;;0;276,24;;;1;NACIONAL;0;2699;1726,5;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
15635;622000000;10/06/2020;2;108,5;06-Empresa;Compras;1;0;;0;17,36;;;1;NACIONAL;0;2791;108,5;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
17129;622000000;30/06/2020;2;8;02-Operaciones;Compras;1;0;;0;1,28;;;1;NACIONAL;0;3016;8;0;00:00,0;2;;0;;0;NACIONAL;GENERAL;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
22982;622000000;27/07/2020;2;104,61;02-Operaciones;Compras;1;0;;0;18,83;;;1;NACIONAL;0;3936;104,61;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
26028;622000000;25/10/2020;2;78;03-Finanzas;Compras;1;0;;0;14,04;;;1;NACIONAL;0;4481;78;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
27791;622000000;08/11/2020;2;220;04-Comercial;Compras;1;0;;0;39,6;;;1;NACIONAL;0;4773;220;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
28911;622000000;26/11/2020;2;781;05-RRHH;Compras;1;0;;0;140,58;;;1;NACIONAL;0;4949;781;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
35880;622000000;30/11/2020;3;-24,42;06-Empresa;Compras;1;0;;0;-4,4;;;1;NACIONAL;0;6161;0;24,42;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
29941;622000000;30/11/2020;2;24,42;02-Operaciones;Compras;1;0;;0;4,4;;;1;NACIONAL;0;5098;24,42;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
35883;622000000;30/11/2020;2;24,42;02-Operaciones;Compras;1;0;;0;4,4;;;1;NACIONAL;0;6162;24,42;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
38627;622000000;31/12/2020;0;-3405,22;03-Finanzas;Asiento de regularización;1;1;;0;0;;;0;;0;6649;0;3405,22;59:59,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Asiento de regularización
32590;622000000;28/01/2021;2;12,58;04-Comercial;Compras;1;0;;0;0;;;1;NACIONAL;0;5573;12,58;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
34108;622000000;31/01/2021;2;20;05-RRHH;Compras;1;0;;0;3,6;;;1;NACIONAL;0;5841;20;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
39032;622000000;28/04/2021;2;479,34;06-Empresa;Compras;1;0;;0;86,28;;;1;NACIONAL;0;6705;479,34;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
45610;622000000;25/07/2021;2;175;02-Operaciones;Compras;1;0;;0;31,5;;;1;NACIONAL;0;7861;175;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
45716;622000000;31/07/2021;2;20,99;02-Operaciones;Compras;1;0;;0;3,78;;;1;NACIONAL;0;7884;20,99;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
50049;622000000;12/09/2021;2;18,5;03-Finanzas;Compras;1;0;;0;3,33;;;1;NACIONAL;0;8629;18,5;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
48607;622000000;26/09/2021;2;71;04-Comercial;Compras;1;0;;0;12,78;;;1;NACIONAL;0;8387;71;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
51405;622000000;01/10/2021;2;50,85;05-RRHH;Compras;1;0;;0;9,15;;;1;NACIONAL;0;8852;50,85;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
51650;622000000;31/10/2021;2;52,54;06-Empresa;Compras;1;0;;0;9,46;;;1;NACIONAL;0;8900;52,54;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
53175;622000000;21/11/2021;2;73,9;02-Operaciones;Compras;1;0;;0;6,91;;;1;NACIONAL;0;9200;73,9;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
53240;622000000;25/11/2021;2;733,6;02-Operaciones;Compras;1;0;;0;132,05;;;1;NACIONAL;0;9210;733,6;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
54198;622000000;21/12/2021;2;281,9;02-Operaciones;Compras;1;0;;0;50,29;;;1;NACIONAL;0;9416;281,9;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
55303;622000000;30/12/2021;2;209,6;02-Operaciones;Compras;1;0;;0;37,73;;;1;NACIONAL;0;9636;209,6;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
61417;622000000;31/12/2021;0;-2199,8;06-Empresa;Asiento de regularización;1;1;;0;0;;;0;;0;10765;0;2199,8;59:59,0;0;;0;;0;;;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Asiento de regularización
58826;622000000;24/01/2022;2;4235,56;02-Operaciones;Compras;1;0;;0;762,4;;;1;NACIONAL;0;10318;4235,56;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
56206;622000000;03/02/2022;2;976,36;02-Operaciones;Compras;1;0;;0;175,74;;;1;NACIONAL;0;9829;976,36;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
63863;622000000;31/05/2022;2;20;03-Finanzas;Compras;1;0;;0;3,6;;;1;NACIONAL;0;11167;20;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
67062;622000000;11/07/2022;2;130,34;04-Comercial;Compras;1;0;;0;19,09;;;1;NACIONAL;0;11720;130,34;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
67875;622000000;31/07/2022;2;32,18;05-RRHH;Compras;1;0;;0;5,79;;;1;NACIONAL;0;11878;32,18;0;00:00,0;2;;0;;0;NACIONAL;GENERAL18;0;0;0;0;;0;0;0;61;;0;0;;;0;0;0;Descrip*******************
